document_id,source_kind,source_role,definition_kind,source_path,raw_path,commit_hash,source_revision,doc_type,device_types,clusters,content_hash,included_reason
doc:e7ffe3ecfea79832978648d14c391f4b47ff42fa8121f6169a56098181830493,repository,specification,cluster,data_model/1.7/clusters/TemperatureAlarm.xml,raw/connectedhomeip/data_model/1.7/clusters/TemperatureAlarm.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0064"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0071""]","[""0x0064""]",b73787385f34385dfffe223952aab56dc072aac5237f0af1390ad312523ee1c9,"[""scope.source_sets""]"
doc:4f0d8df74ba3640c4fd719e140ec4c7e07ab4b834aae9717f93533f13282ac15,repository,specification,cluster,data_model/1.7/clusters/TemperatureControl.xml,raw/connectedhomeip/data_model/1.7/clusters/TemperatureControl.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0056"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0071"",""0x0073"",""0x0075"",""0x0077"",""0x007C""]","[""0x0056""]",0c0ce2eb7dc414e766183669967252de344703661efc211b2adc07f97acbabb1,"[""scope.source_sets""]"
doc:d3d3cf4b02fd1d17976e9b807a076d43ea0b02259c8dc8ff802ecc2b4e0a7849,repository,specification,cluster,data_model/1.7/clusters/TemperatureMeasurement.xml,raw/connectedhomeip/data_model/1.7/clusters/TemperatureMeasurement.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0402"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""6""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0071"",""0x0072"",""0x0077""]","[""0x0402""]",3178103d8c6174ab8b286150488d439099098a72abbcaf0ee560f59c770831f4,"[""scope.source_sets""]"
doc:a8ab66011a67c6c06ef08166ccb2283aa4f29af546542198564cd1332c505c24,repository,specification,cluster,data_model/1.7/clusters/Thermostat.xml,raw/connectedhomeip/data_model/1.7/clusters/Thermostat.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0201"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""12""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0072"",""0x050F""]","[""0x0201""]",0cef465cb6128fd4e8873798ab406a0ef47697055e6c679d48bb87bfd5187e7b,"[""scope.source_sets""]"
doc:5147de38def0c826f76b3fcf9cede01162d69cf75bf2bed06746c600a00c11dc,repository,specification,cluster,data_model/1.7/clusters/ThermostatUserInterfaceConfiguration.xml,raw/connectedhomeip/data_model/1.7/clusters/ThermostatUserInterfaceConfiguration.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0204"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0072"",""0x050F""]","[""0x0204""]",e355f9d3d7611fc43d79d2b50206d05b17d5ac40546af4363d06892a00ac33ec,"[""scope.source_sets""]"
doc:f4c08e17eaefec919836a79ba2745e777c0fa6658e10bcfad87449219ec19238,repository,specification,cluster,data_model/1.7/clusters/UserLabel-Cluster.xml,raw/connectedhomeip/data_model/1.7/clusters/UserLabel-Cluster.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0041"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""1""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x002D"",""0x0070"",""0x0071"",""0x0072"",""0x0073"",""0x0074"",""0x0075"",""0x0077"",""0x0078"",""0x0079"",""0x007A"",""0x007C"",""0x007D"",""0x050F""]","[""0x0041""]",05ac38a4026101ba6416b123afaf5402ae1527470c640c034022bfeaca698a3b,"[""scope.source_sets""]"
doc:3f7fdef3e42fa6b99bfc4f43eb00cd33e0246ce8a94ff5c369e65ad0ea7e6345,repository,specification,cluster,data_model/1.7/clusters/WaterContentMeasurement.xml,raw/connectedhomeip/data_model/1.7/clusters/WaterContentMeasurement.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0405"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""5""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0072"",""0x007D""]","[""0x0405""]",04c868c36cc12e836952346225dfbb870506147f65a43d15d3d6d05a3c945c9a,"[""scope.source_sets""]"
doc:00c01f89b2ce2fa5f25dc1d238465cec6523359e3d2489b76c91e2981c5a75b2,repository,specification,cluster,data_model/1.7/clusters/WaterHeaterManagement.xml,raw/connectedhomeip/data_model/1.7/clusters/WaterHeaterManagement.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0094"",""entity_kind"":""cluster"",""line_start"":60,""locator"":""/cluster/@revision"",""scheme"":""cluster_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x050F""]","[""0x0094""]",94ebedf103e7468dd5f7ba2ebc5e9acd6875b7dff0deedaa661b26d4b5df6887,"[""scope.source_sets""]"
doc:d2080c31731570aa02952124590c1d8f86681a15fe893712a213995d728807eb,repository,specification,device_type,data_model/1.7/device_types/AirPurifier.xml,raw/connectedhomeip/data_model/1.7/device_types/AirPurifier.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x002D"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""4""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x002D""]","[""0x0003"",""0x0004"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0071"",""0x0072"",""0x0202""]",8309b543a7e52fc6070a5f8d84a6924d610c9e44a760cc42d13b25da6364505e,"[""scope.source_sets""]"
doc:31dfae6bbbebed23264831ec1177c8c292a114eee5215553f58154b891269640,repository,specification,device_type,data_model/1.7/device_types/BaseDeviceType.xml,raw/connectedhomeip/data_model/1.7/device_types/BaseDeviceType.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""BaseDeviceType"",""entity_kind"":""device_type_base"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""3""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0070"",""0x0071"",""0x0072"",""0x0073""]",[],f5f5f1fb7c62e5b313a11a42bdba67346e4a3eca48db815c44ddafb3d20115c7,"[""scope.source_sets""]"
doc:5bbe08e6f6a9e20e851f58abbe7881e5567ddd1784de702adbe38ba02f683d1c,repository,specification,device_type,data_model/1.7/device_types/CookSurface.xml,raw/connectedhomeip/data_model/1.7/device_types/CookSurface.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0077"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0077""]","[""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0056"",""0x0402""]",28b12037ca0f59315d44d6cbdf42ca58b713202a5be22b8ea0703d0242e1a49b,"[""scope.source_sets""]"
doc:6e0202b775ceb97371f97238688a52e0d187ccf5903f62ab06d83fab23882911,repository,specification,device_type,data_model/1.7/device_types/Cooktop.xml,raw/connectedhomeip/data_model/1.7/device_types/Cooktop.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0078"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0078""]","[""0x0003"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041""]",22b17e0c73d0b387c10cd045d026ad9a90537cd5b1f4173ce71f6479c93d18d6,"[""scope.source_sets""]"
doc:c5966526795547eb6d08f8be8f38dde09d3385d35ad8402325018c97945b7e71,repository,specification,device_type,data_model/1.7/device_types/Dishwasher.xml,raw/connectedhomeip/data_model/1.7/device_types/Dishwasher.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0075"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0075""]","[""0x0003"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0056"",""0x0059"",""0x005D"",""0x0060""]",d8c7d426aef35ef346998269ab96bf56ce268e60fac6e25cfa8c0b88a4e43ca3,"[""scope.source_sets""]"
doc:e99c5ad3bb8c64e9e4e8940ffafdcb12492e458fc785e5f8122642e52e140664,repository,specification,device_type,data_model/1.7/device_types/ExtractorHood.xml,raw/connectedhomeip/data_model/1.7/device_types/ExtractorHood.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x007A"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x007A""]","[""0x0003"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0071"",""0x0072"",""0x0202""]",bb006dc9ae48725d9fe069c373994c03299a9bd6462a8ff64f33882bd183deca,"[""scope.source_sets""]"
doc:258ef2ccc07bf987695903f6490a3f5b051c87f34147cade2fcf7e149deef43d,repository,specification,device_type,data_model/1.7/device_types/HumidityConditioner.xml,raw/connectedhomeip/data_model/1.7/device_types/HumidityConditioner.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x007D"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""1""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x007D""]","[""0x0003"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0079"",""0x0202"",""0x0205"",""0x0405""]",49cb94a470bb40ecb8edfab92fad1e1ba295c7f8b804947a7274563134f28c30,"[""scope.source_sets""]"
doc:2fad810ffee908ac3886fcf23f780afde9ed63e3ac7bad4e8be03857457df9dc,repository,specification,device_type,data_model/1.7/device_types/LaundryDryer.xml,raw/connectedhomeip/data_model/1.7/device_types/LaundryDryer.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x007C"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x007C""]","[""0x0003"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x004A"",""0x0051"",""0x0056"",""0x0060""]",3008b7c3e6a58bb1145089fbb3dbe08ccf8dec9694bafdd3aa01ff77bc39be44,"[""scope.source_sets""]"
doc:4e2e34dbbdef23920bd6561f33295068369446a025270281df7f10df7aa3956b,repository,specification,device_type,data_model/1.7/device_types/LaundryWasher.xml,raw/connectedhomeip/data_model/1.7/device_types/LaundryWasher.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0073"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0073""]","[""0x0003"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0051"",""0x0053"",""0x0056"",""0x0060""]",8f2d31a8b20958247acf86c3c43f16a35f5616be45b5e3ea557e9440ddb45d62,"[""scope.source_sets""]"
doc:ec754567cd0abdc3da9e9ccf254528d8e52e919ccf81a616bdf2af5106235bba,repository,specification,device_type,data_model/1.7/device_types/MicrowaveOven.xml,raw/connectedhomeip/data_model/1.7/device_types/MicrowaveOven.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0079"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0079""]","[""0x0003"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x005E"",""0x005F"",""0x0060"",""0x0202""]",5a69e9ed559583fe4315c35eac56b985bf8a4e5732f4ca96ed0044598deb9392,"[""scope.source_sets""]"
doc:17572c12a32a8117a55a43bc29382335716da21cbe16339483818f6af042276c,repository,specification,device_type,data_model/1.7/device_types/Refrigerator.xml,raw/connectedhomeip/data_model/1.7/device_types/Refrigerator.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0070"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""3""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0070""]","[""0x0003"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0052"",""0x0057"",""0x0072""]",56430d06bc1a93aa3bb0982d23899cc29c7f75943d02fd1bf2802e4924c816e7,"[""scope.source_sets""]"
doc:012c68e61ffe8e62e31b59d43d5948937c36db2bbcdace5bf7aa668fc5548c03,repository,specification,device_type,data_model/1.7/device_types/RoboticVacuumCleaner.xml,raw/connectedhomeip/data_model/1.7/device_types/RoboticVacuumCleaner.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0074"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""4""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0074""]","[""0x0003"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0054"",""0x0055"",""0x0061"",""0x0150""]",7e8dd156f5c29583e2e10db9a7891625575fd9bf1f91e14ff689c85c47657df6,"[""scope.source_sets""]"
doc:675265cf68de165614b62e3560fb697a37536e7079e8875fdcd0946b89182138,repository,specification,device_type,data_model/1.7/device_types/RoomAirConditioner.xml,raw/connectedhomeip/data_model/1.7/device_types/RoomAirConditioner.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0072"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""5""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0072""]","[""0x0003"",""0x0004"",""0x0006"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0062"",""0x0063"",""0x0071"",""0x0072"",""0x0201"",""0x0202"",""0x0204"",""0x0402"",""0x0405""]",ec7ecf9a9bd6fd6faf2dda03f8043acae3ca7105a4352a87cacad9e56c6e1627,"[""scope.source_sets""]"
doc:7504beea73a8c9c4c3a4ec08c66f34c17cd59f53cc67a5d91228412dfbbbe06d,repository,specification,device_type,data_model/1.7/device_types/RootNodeDeviceType.xml,raw/connectedhomeip/data_model/1.7/device_types/RootNodeDeviceType.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0016"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""5""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,[],[],ffdaf48f339b4de9d4d1606f28675888667b2be90846e7721d92143acca6351d,"[""scope.source_sets""]"
doc:1dc17d8ce3d7dc3069e3ff740208b7ef7512ffbb91690c2867fa1be713ddb27e,repository,specification,device_type,data_model/1.7/device_types/TemperatureControlledCabinet.xml,raw/connectedhomeip/data_model/1.7/device_types/TemperatureControlledCabinet.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x0071"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""6""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x0071""]","[""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0052"",""0x0056"",""0x0064"",""0x0402""]",bad805f39e0dad8335a344aa8c8d220f07a8fa608c38a52c8f54b130695063b3,"[""scope.source_sets""]"
doc:7ef061859e7677346e474c7da9b59b84159900ad603874c1743f8a237861c539,repository,specification,device_type,data_model/1.7/device_types/WaterHeater.xml,raw/connectedhomeip/data_model/1.7/device_types/WaterHeater.xml,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[{""entity_id"":""0x050F"",""entity_kind"":""device_type"",""line_start"":60,""locator"":""/deviceType/@revision"",""scheme"":""device_type_revision"",""status"":""present"",""value"":""2""}],""model_version"":""1.7"",""spec_sha"":""214e40c9d51cfe89050eae68ca5b76238fcfa332"",""spec_tag"":""0.9-1.7-winter2027""}",xml,"[""0x050F""]","[""0x0003"",""0x001D"",""0x001E"",""0x0040"",""0x0041"",""0x0063"",""0x0094"",""0x009E"",""0x0201"",""0x0204""]",d5124a09791ec4ab1b925cc834a5fe5cc65c632ffa7b864272b48c39d2293b4e,"[""scope.source_sets""]"
